District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Noakhali,Sonaimori,107376,AMISHA PARA KRISHAK HIGH SCHOOL,BHADRAGAO,AMISHAPARA,1309107376,PRIVATE,No
Noakhali,Sonaimori,107377,JOYAG  BOHUMUKHI HIGH SCHOOL,JOYAG,JOYAG,1819708233,PRIVATE,Yes
Noakhali,Sonaimori,107378,ABIRPARA MADHYAMIC  BIDYA NIKETAN,ABIR PARA,ABIR PARA,1714840574,PRIVATE,Yes
Noakhali,Sonaimori,107379,WASEKPUR HIGH SCHOOL,WASEKPUR,WASEKPUR,1309107379,PRIVATE,Yes
Noakhali,Sonaimori,107380,PALLI MANGAL HIGH SCHOOL,JUNADPUR,JUNADPUR,1741637855,PRIVATE,Yes
Noakhali,Sonaimori,107381,NATESWAR ABUL KHAIR HIGH SCHOOL,NATESWAR,NATESWAR,1719620748,PRIVATE,Yes
Noakhali,Sonaimori,107382,SONAIMURI GIRLS HIGH SCHOOL,SONAIMURI,SONAIMURI,1715149364,PRIVATE,Yes
Noakhali,Sonaimori,107383,NANDIA PARA HIGH SCHOOL,NANDIAPARA,NANDIA PARA,1710806784,PRIVATE,Yes
Noakhali,Sonaimori,107384,NADONA ADARSHA HIGH SCHOOL,KALUAI,NADONA BAZAR,1844564117,PRIVATE,Yes
Noakhali,Sonaimori,107385,MAHBUBEN NESA GIRLS HIGH SCHOOL,SONAPUR,NOYAHAT,1821993754,PRIVATE,Yes
Noakhali,Sonaimori,107386,NAZRUL ACADEMY HIGH SCHOOL,PADI PARA,PADI PARA,1715515562,PRIVATE,Yes
Noakhali,Sonaimori,107387,SONAPUR ALI AKBAR HIGH SCHOOL,SONAPUR,NAYAHAT,1830432374,PRIVATE,Yes
Noakhali,Sonaimori,107388,THANAR HAT HIGH SCHOOL,MUHUTULA,THANARHAT,1734065838,PRIVATE,Yes
Noakhali,Sonaimori,107389,RASHIDPUR HIGH SCHOOL,RASHID PUR,RASHIDPUR,1716940234,PRIVATE,Yes
Noakhali,Sonaimori,107390,KESHAR KHIL GIRLS HIGH SCHOOL,KESHAR KHIL,EIDGAH AMIN BAZAR,1720089477,PRIVATE,Yes
Noakhali,Sonaimori,107391,AMBER NAGAR HIGH SCHOOL,AMBER NAGAR,AMBER NAGAR,1716903819,PRIVATE,Yes
Noakhali,Sonaimori,107392,MUHURIGONJ ABDUL MATIN PATWARY  HIGH SCHOOL,SURHALI,DEOTI BAZAR,1309107392,PRIVATE,Yes
Noakhali,Sonaimori,107393,NILAMHAT ADARSHA HIGH SCHOOL,KALUAI,NILAMHAT,1715323716,PRIVATE,Yes
Noakhali,Sonaimori,131291,SOHEED MUKTTIZODHA IDEAL HIGH SCHOOL,SANAR BAGH,NAWRI,1814716400,PRIVATE,Yes
Noakhali,Sonaimori,136485,SONAIMURI RESIDENTIAL MODEL SCHOOL,SONAIMURI,SONAIMURI,1717276161,PRIVATE,No
Noakhali,Sonaimori,137836,MOKILLAH GOVT. PRIMARY SCHOOL,BIJOYNAGAR,SONAIMURI,1718781727,GOVERNMENT PRIMARY,No
Noakhali,Sonaimori,138583,ATAUR  RAHMAN BHUIYAN SCHOOL,HOSSAINPUR,MOHESHGONJ,1818317397,PRIVATE,No
Noakhali,Sonaimori,139023,LIFE SHINE SCHOOL,BIR SRESTHA RUHUL AMIN SAROK,SONAIMURI,1714696935,PRIVATE,No
